"year","school_id","school_name","school_address","school_city","school_state","school_district","website","nces_id","school_type","school_locale","locale_rural","locale_suburban","locale_urban","school_enrollment","pct_aian","pct_asian","pct_bipoc","pct_black","pct_latinx","pct_multiple","pct_nhpi","pct_white","pct_ell","pct_frpl","pct_swd","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_description","school_desc_magnet","school_desc_title_i","teaching_diversity","leadership_diversity","leader_gender","leader_race","leader_tenure","grades_pk","grades_elementary","grades_middle","grades_high","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","average_ela","average_math","focus_bipoc","focus_economic_disadvantage","focus_emergent_bilingual","focus_foster","focus_homeless","focus_interrupted","focus_juvenile_justice","focus_multilingual","focus_newcomer","focus_swd","focus_other","focus_other_text","inclusive_emergent_bilingual","inclusive_juvenile_justice","inclusive_newcomer","inclusive_swd","inclusive_other","inclusive_other_text","leaps_affirmation","leaps_anytime_anywhere","leaps_connection","leaps_customization","leaps_high_expectations","leaps_relevance","leaps_rigorous_learning","leaps_self_direction","leaps_social_consciousness","leaps_whole_child","leaps_rank_affirmation","leaps_rank_anytime_anywhere","leaps_rank_connection","leaps_rank_customization","leaps_rank_high_expectations","leaps_rank_relevance","leaps_rank_rigorous_learning","leaps_rank_self_direction","leaps_rank_social_consciousness","leaps_rank_whole_child","catalyst_covid","catalyst_cutting_edge","catalyst_demographics","catalyst_external","catalyst_inequities","catalyst_internal","catalyst_stakeholders","catalyst_student_agency","catalyst_teacher_agency","catalyst_other","catalyst_other_text","catalyst_key_covid","catalyst_key_cutting_edge","catalyst_key_demographics","catalyst_key_external","catalyst_key_inequities","catalyst_key_internal","catalyst_key_stakeholders","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_other","suggested_tags","tag_eval","contact_email","contact_name","contact_role","respondent_email","respondent_name","respondent_role","nominator"
2021,134,"Native American Community Academy",NA,"Albuquerque","New Mexico","Albuquerque Public Schools","http://nacaschool.org","350006000918","Public charter school","Urban",0,0,1,462,0.78,0,0.99,0,0.14,0.06,0,0.01,0.28,0.99,0.19,NA,0,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"4-6 years",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0.09,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,"",0,1,0,0,1,0,1,0,0,0,"",NA,"ccharleston@nacaschool.org","Chuck Charleston","Communications Director",NA,NA,NA,"National Charter Collaborative, Anonymous, NACA Inspired Schools Network, Anonymous, Anonymous"
2021,139,"New Legacy Charter School","2091 NORTH DAYTON STREET","Aurora","Colorado","Charter School Institute","http://www.newlegacycharter.org/","080002006661","Public charter school","Urban",0,0,1,101,NA,0.01,0.95,0.23,0.66,0.02,0.03,0.05,0.41,0.98,NA,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"1-3 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,0,"",0,0,0,1,0,1,0,1,0,0,"",NA,"sbartholomew@newlegacycharter.net","Steven Bartholomew","Executive Director",NA,NA,NA,"Big Picture Learning, Anonymous"
2021,142,"North Edgecombe High School",NA,"Tarboro","North Carolina","Edgecombe County Schools","http://www.ecps.us/nehs/","370132000555","Public district school","Rural",1,0,0,225,0,0,0.92,0.76,0.15,0,0,0.08,0.06,0.99,0.1,NA,0,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"4-6 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,"",NA,"dcannon@ecps.us","Donnell Cannon","Principal",NA,NA,NA,"Anonymous"
2021,144,"Northside Elementary School","807 N SIXTH ST","Rogers","Arkansas","Rogers public schools","http://www.rogersschools.net","051197000956","Public district school","Urban",0,0,1,485,0.01,0.01,0.44,0.01,0.38,0.01,0.02,0.56,0.4,0.63,0.15,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"7-9 years",1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0.47,0.57,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,"",1,0,0,0,0,0,0,1,0,0,"",NA,"anita.turner@rpsar.net","Anita Turner","Principal",NA,NA,NA,"Arkansas Office of Innovation for Education"
2021,146,"NYC iSchool","131 AVE OF THE AMERICAS","New York","New York","New York City Department of Education","http://www.nycischool.org","360007706065","Public district school","Urban",0,0,1,464,0.01,0.08,0.54,0.15,0.21,0.09,0,0.46,0.01,0.34,0.14,0,1,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,"7-9 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,0,1,1,NA,1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,1,0,"",0,0,0,0,1,0,0,1,1,0,"",NA,"ibailey@nycischool.org","Isora Bailey","Principal",NA,NA,NA,NA
2021,150,"One Stone","1151 W. Miller St.","Boise","Idaho","none provided","","","Independent (private) school","Multiple",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"4-6 years",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1,1,1,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,0,0,"",0,1,0,0,0,0,1,1,0,0,"",NA,"caitlyn@onestone.org","Caitlyn Scales","Strategy and Development Director",NA,NA,NA,"Anonymous, Christensen Institute"
2021,165,"Purdue Polytechnic High School","3029 E Washington St.","Indianapolis","Indiana","N/A","https://pphs.purdue.edu/","180018302632","Public charter school","Urban",0,0,1,260,0,0.02,0.67,0.35,0.22,0.07,NA,0.33,NA,0.6,NA,0,1,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,"4-6 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,1,0,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,"",0,1,0,0,1,0,0,1,0,0,"",NA,"sbess@pphs.purdue.edu","Scott Bess","Head of School",NA,NA,NA,"Anonymous"
2021,172,"Rooted School","6701 Press Drive","New Orleans","Louisiana","none provided","†","220117002437","Public charter school","Urban",0,0,1,90,NA,0.01,0.93,0.84,0.08,NA,NA,0.07,NA,0.54,NA,0,1,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"4-6 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,1,1,1,0,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,0,0,0,"",0,1,0,1,1,0,0,0,0,0,"",NA,"swalker@rootedschool.org","Shalin Walker","Front Office Manager",NA,NA,NA,"Anonymous"
2021,174,"Salem High School",NA,"Salem","Virginia","Salem City Public Schools","http://salem.k12.va.us/shs/","510346002043","Public district school","Suburban",0,1,0,1278,0,0.02,0.24,0.12,0.05,0.05,0,0.76,0.02,0.3,0.14,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"7-9 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Being the best we can be",0,0,0,0,0,0,0,0,0,1,"",NA,"shs.salem.k12.va.us","Scott Habeeb","Principal",NA,NA,NA,"Anonymous"
2021,180,"SEEQS: the School for Examining Essential Questions of Sustainability","1728 Nuuanu Ave","Honolulu","Hawaii","Hawaii Department of Education","http://www.seeqs.org/","150003000298","Public charter school","Urban",0,0,1,185,0,0.23,0.71,0.02,0.11,0.26,0.09,0.29,0.15,0.23,0.14,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,"1-3 years",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,0.74,0.42,1,1,0,0,0,0,0,1,0,1,0,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,"",1,1,0,0,0,0,0,0,0,0,"",NA,"seeqsinfo@seeqs.org","Buffy Cushman-Patz","Executive Director",NA,NA,NA,"Anonymous"
2021,183,"Shawnee High School",NA,"Shawnee","Oklahoma","Shawnee Public Schools","http://www.shawnee.k12.ok.us/","402757001463","Public district school","Rural",1,0,0,1282,0.11,0.01,0.5,0.05,0.13,0.19,0,0.5,0.01,0.82,0.14,NA,1,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"4-6 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,"Innovative, flexible, holistic,",NA,"agrace@shawnee.k12.ok.us","Dr. April Grace","Superintendent",NA,NA,NA,"Oklahoma State Department of Education"
2021,185,"Silverton School",NA,"Silverton","Colorado","Silverton School District","","","Public district school","Rural",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"10 years or more",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,"",0,1,0,0,1,0,0,1,0,0,"personalized learning plans and schedules",NA,"ebarszcz@silvertonschool.org","Elizabeth Barszcz","Principal",NA,NA,NA,"Anonymous"
2021,189,"Social Justice Humanitas Academy","1001 Arroyo Ave.","San Fernando","California","Los Angeles Unified School District","http://www.sjhumanitas.org/","62271012895","Public district school","Suburban",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.09,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"1-3 years",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1,1,0,"",0,1,0,0,1,0,0,1,0,0,"",NA,"jaustin@sjhumanitas.org","Jeff Austin","Principal",NA,NA,NA,"Education Evolving, Center for Teaching Quality (CTQ)"
2021,190,"Social Justice School",NA,"Washington","District of Columbia","N/A","","","Public district school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"1-3 years",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,"",0,0,0,0,1,0,0,1,0,0,"",NA,"myron@thesocialjusticeschool.org","Myron Long","Founder & Executive Director",NA,NA,NA,"228 Accelerator, 228 Accelerator, Anonymous"
2021,192,"South Rowan High School",NA,"China Grove","North Carolina","Rowan Salisbury Schools","http://srhs.rss.k12.nc.us","370405001629","Public district school","Suburban",0,1,0,979,0,0.01,0.28,0.09,0.15,0.03,0,0.72,0.02,0.5,0.12,NA,1,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"Less than a year",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,0,1,"During the past six years, our school culture evolved and both teachers and students have been empowered to advocate for the needs of our school community. Everything that we do is about putting students first.",0,1,0,0,0,0,1,0,0,1,"",NA,"glennrr@rss.k12.nc.us","Becky (Rebecca R) Glenn","ASSISTANT PRINCIPAL",NA,NA,NA,"The Friday Institute, digiLEARN"
2021,196,"Stilwell High School",NA,"Stilwell","Oklahoma","Stilwell Public Schools","http://www.stilwellk12.org","402871001512","Public district school","Rural",1,0,0,636,0.69,0.01,0.81,0,0.1,0.01,NA,0.19,0.05,0.94,0.21,NA,0,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"7-9 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,"",NA,"tturman@stilwellk12.org","Tannen Turman","Principal",NA,NA,NA,"Oklahoma State Department of Education"
2021,197,"STRIVE Prep RISE","18250 EAST 51ST AVENUE","Denver","Colorado","STRIVE Prep","https://striveprep.org/rise/","080336006689","Public charter school","Urban",0,0,1,391,NA,0.04,0.94,0.15,0.71,0.04,0,0.06,NA,0.8,NA,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"Less than a year",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,"",1,0,0,0,1,0,1,0,0,0,"",NA,"eroberts@striveprep.org","Elisha Roberts","Founding Principal now Managing Director",NA,NA,NA,"Educurious"
2021,199,"Summit Public Schools",NA,"Redwood City","California","Summit Schools","https://summitps.org/","69100513776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than a year",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,"",0,0,0,0,0,0,1,0,0,0,"",NA,"jgarcia@summitps.org","Jackie Garcia","Community Engagement Manager",NA,NA,NA,NA
2021,208,"TRIO Wolf Creek Distance Learning Charter School","29678 Karmel Ave","Chisago City","Minnesota","None","http://www.triowolfcreek.com","270023502689","Public charter school","Rural",1,0,0,184,0.01,0.01,0.05,0.01,0.02,0.01,0.01,0.95,0,0.15,0.14,0,1,0,0,1,NA,NA,NA,0,0,NA,NA,NA,NA,"10 years or more",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,"",1,1,0,0,0,0,0,0,0,0,"",NA,"learn@tworiverspcs.org","Khizer Husain","Director of External Relations",NA,NA,NA,"Evergreen Education Group"
2021,209,"Two Rivers Public Charter School - 4th St","1227 4th St NE","Washington","District of Columbia","Two Rivers Public Charter School","http://www.tworiverspcs.org","110004500279","Public charter school","Urban",0,0,1,528,NA,0.01,0.78,0.62,0.08,0.07,NA,0.22,0.03,NA,0.19,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,"Less than a year",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,0.43,0.43,1,1,0,0,0,0,0,0,0,1,0,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,"",0,0,0,1,1,0,0,1,0,0,"",NA,"khusain@tworiverspcs.org","Khizer Husain","Director of External Relations",NA,NA,NA,"EdSurge"
2021,211,"Urban Assembly Maker Academy",NA,"New York","New York","New York City Department of Education","https://www.uamaker.nyc/","360007706463","Public district school","Urban",0,0,1,390,0.01,0.08,0.89,0.27,0.49,0.03,0.01,0.11,0.04,0.77,0.13,NA,1,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"7-9 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,"",1,1,0,0,0,0,0,0,0,0,"",NA,"luke.bauer@uamaker.nyc","Luke Bauere","Principal",NA,NA,NA,"Mastery Collaborative, NYC Department of Education, reDesign, LLC, Springpoint"
2021,213,"Valley New School",NA,"Appleton","Wisconsin","Appleton Area School District","http://www.aasd.k12.wi.us","550039003341","Public charter school","Urban",0,0,1,66,0.03,NA,0.0600000000000001,NA,0.03,NA,NA,0.94,0,0.17,NA,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"10 years or more",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,0,"",0,1,0,1,0,0,0,1,0,0,"Teacher powered, personalized",NA,"luedtkenicole@aasd.k12.wi.us","Nicole Luedtke","Advisor",NA,NA,NA,NA
2021,216,"Valor Voyager Academy",NA,"Nashville","Tennessee","Valor Collegiate Academies","http://www.valorcollegiate.org","470318002432","Public charter school","Urban",0,0,1,521,NA,0.06,0.47,0.14,0.26,0,0,0.53,0.14,NA,0.11,NA,0,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"1-3 years",0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,NA,0.5,0.62,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,"",0,0,0,0,1,1,1,0,0,0,"",NA,"lrhoads@valorcollegiate.org","Lucie Rhoads","Director of Development & Strategic Initiatives",NA,NA,NA,"Anonymous"
2021,218,"Waimea Canyon Middle School","Po Box 518","Waimea","Hawaii","Hawaii Department of Education","https://www.waimeacanyonms.org/","150003000092","Public district school","Rural",1,0,0,501,NA,0.3,0.92,0.01,0.15,0.1,0.38,0.08,0.14,0.55,0.11,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"7-9 years",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,0.4,0.24,0,1,1,1,1,0,0,0,0,1,0,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,"Genius Hour",NA,"melissa.speetjens@k12.hi.us","Melissa Speetjens","Principal",NA,NA,NA,"Anonymous"
2021,220,"Washington Leadership Academy",NA,"Washington","District of Columbia","Washington Leadership Academy","http://www.washingtonleadershipacademy.org/","110010300510","Public charter school","Urban",0,0,1,306,0,0.01,0.99,0.9,0.09,NA,NA,0.01,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"4-6 years",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,"",NA,"skane@wlapcs.org","Stacy Kane","Co-Founder & Executive Director",NA,NA,NA,"Anonymous, Charter School Growth Fund"
2021,221,"Waukesha STEM Academy Saratoga Campus",NA,"Waukesha","Wisconsin","Waukesha School District","http://www.waukesha.k12.wi.us","551578002023","Public charter school","Urban",0,0,1,762,0.01,0.11,0.26,0.01,0.1,0.04,0,0.74,0.01,0.13,0.09,NA,1,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"10 years or more",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,0.46,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,1,0,0,"",0,1,0,0,1,0,1,0,0,0,"",NA,"jmurray@waukesha.k12.wi.us","JAMES MURRAY","Principal",NA,NA,NA,NA
2021,229,"Winterboro High School",NA,"Alpine","Alabama","Talladega County Schools","http://whs.tcboe.org","10318001226","Public district school","Rural",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,NA,1,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"1-3 years",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,"",NA,"","","",NA,NA,NA,"Center for Teaching Quality (CTQ)"
2021,230,"Workspace Education",NA,"Bethel","Connecticut","N/A","","","Public district school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"4-6 years",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,"family centered",NA,"jenai@workspaceeducation.org","Jenai Fitzpatrick","Executive Director",NA,NA,NA,"Microschool Revolution, Anonymous"
2021,231,"Wynne Intermediate School of Innovation",NA,"Wynne","Arkansas","Wynne Public Schools","http://wynneschools.org","051443001173","Public district school","Rural",1,0,0,607,NA,0.01,0.36,0.3,0.03,0.02,NA,0.64,0.01,0.61,0.14,NA,1,NA,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"4-6 years",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0.4,0.57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,"",0,0,0,0,0,0,1,1,1,0,"We are working towards personalizing for each student and creating a standards based report card.",NA,"ceasley@wynneschools.org","Carl Easley","Superintendent",NA,NA,NA,"Arkansas Office of Innovation for Education"
2021,233,"Cesar E. Chavez Multicultural Academic Center","4747 S Marshfield Ave","Chicago","Illinois","Chicago Public Schools","https://www.chavez.cps.edu/","170993000411","Public district school","Urban",0,0,1,931,0.01,NA,0.99,0.02,0.97,NA,NA,0.01,0.46,0.99,0.11,0,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,NA,"10 years or more",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,0.33,0.4,1,1,1,0,1,0,0,0,1,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,"",1,0,0,0,1,0,0,1,0,0,"",NA,"BADassinger@cps.edu","Barton Dassinger","Principal",NA,NA,NA,NA
